date,B_fighter,R_fighter,Winner,B_current_lose_streak,B_current_win_streak,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Height_cms,B_Reach_cms,B_Weight_lbs,B_age,R_draw,B_draw,B_Stance_Open_Stance,B_Stance_Orthodox,R_current_lose_streak,R_current_win_streak,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age,B_Stance_Southpaw,B_Stance_Switch,B_Stance_Switch ,R_Stance_Open_Stance
2021-10-02,Krzysztof Jotko,Misha Cirkunov,1,1,0,5,5,38,0,0,2,6,1,0,0,9,185.42,195.58,185,32,0,0,0,0,1,0,4,4,13,0,0,0,0,1,5,0,6,190.5,195.58,205,34,1,0,0,0
2013-05-25,Antonio Silva,Cain Velasquez,0,0,2,2,1,5,0,0,0,0,2,0,0,2,193.04,203.2,264,33,0,0,0,1,0,2,7,1,18,3,0,0,2,7,0,0,9,185.42,195.58,240,30,0,0,0,0
2020-11-21,Jared Gooden,Alan Jouban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,195.58,170,26,0,0,0,1,1,0,3,5,24,0,0,0,3,4,0,0,7,182.88,185.42,170,38,0,0,0,0
2015-02-28,Josh Koscheck,Jake Ellenberger,0,3,0,5,8,49,1,0,1,5,6,3,0,15,177.8,185.42,170,37,0,0,0,1,3,0,6,5,29,0,0,1,2,4,0,1,8,175.26,180.34,170,29,0,0,0,0
2020-10-17,Poliana Botelho,Gillian Robertson,0,0,1,2,1,8,0,0,0,2,1,0,0,3,172.72,170.18,115,31,0,0,0,1,0,1,2,2,12,0,0,0,0,1,4,0,5,165.1,160.02,125,25,0,0,0,0
2011-05-28,Jorge Santiago,Brian Stann,0,2,0,1,2,6,0,0,0,0,1,0,0,1,185.42,187.96,170,30,0,0,0,1,0,2,2,2,14,0,0,0,2,1,1,0,4,185.42,187.96,205,30,0,0,0,0
2011-03-26,Mackens Semerzier,Alex Caceres,1,0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,182.88,145,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,185.42,145,22,0,0,0,0
2015-04-04,Alexander Yakovlev,Gray Maynard,1,2,0,0,2,6,0,0,0,0,0,0,0,0,190.5,187.96,155,30,0,0,0,0,3,0,8,6,42,2,0,3,5,1,0,0,9,175.26,177.8,155,35,1,0,0,0
2017-03-11,Gian Villante,Mauricio Rua,0,0,1,2,4,22,0,0,1,0,4,0,0,5,190.5,193.04,205,31,0,0,0,1,0,2,2,8,41,3,0,1,1,6,0,0,8,185.42,193.04,205,35,0,0,0,0
2016-02-21,Ashlee Evans-Smith,Marion Reneau,1,1,0,0,1,1,0,0,0,0,0,0,0,0,172.72,170.18,125,28,0,0,0,1,1,0,2,1,7,0,0,0,1,0,1,0,2,167.64,172.72,135,38,0,0,0,0
2018-11-17,Jesus Pinedo,Devin Powell,1,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,188.0,155,22,0,0,0,0,0,1,1,2,7,0,0,0,0,1,0,0,1,182.88,185.42,155,30,1,0,0,0
2021-03-13,Rafa Garcia,Nasrat Haqparast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,177.8,155,26,0,0,0,1,0,1,3,2,15,0,0,0,3,1,0,0,4,177.8,182.88,155,25,0,0,0,0
2013-02-23,Robbie Lawler,Josh Koscheck,1,2,0,3,3,14,0,0,0,2,2,0,0,4,180.34,187.96,170,30,0,0,0,0,1,0,5,6,47,1,0,1,5,6,3,0,15,177.8,185.42,170,35,1,0,0,0
2011-08-14,TJ O'Brien,Cole Miller,0,1,0,0,1,2,0,0,0,0,0,0,0,0,187.96,196.0,155,24,0,0,0,1,1,0,2,3,17,0,0,0,1,1,4,0,6,185.42,187.96,145,27,0,0,0,0
2021-03-20,Roman Dolidze,Trevin Giles,0,0,2,2,0,4,0,0,1,0,1,0,0,2,187.96,193.04,205,32,0,0,0,1,0,2,2,2,17,0,0,1,0,3,0,0,4,182.88,187.96,185,28,0,0,0,0
2020-06-27,Jinh Yu Frey,Kay Hansen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.48,157.48,115,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,160.02,160.02,115,20,0,0,0,0
2011-02-05,Michihiro Omigawa,Chad Mendes,0,2,0,0,2,6,0,0,0,0,0,0,0,0,167.64,172.72,145,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,167.64,145,25,0,0,0,0
2020-12-19,Jamie Pickett,Tafon Nchukwi,0,1,0,1,3,0,0,0,0,0,0,0,0,1,187.96,203.2,185,32,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,2,182.88,195.58,205,26,0,0,0,0
2010-08-28,John Salter,Dan Miller,0,0,1,1,1,4,0,0,0,0,1,0,0,1,185.42,187.96,185,25,0,0,0,0,3,0,3,3,14,0,0,0,1,0,2,0,3,185.42,187.96,185,29,1,0,0,0
2011-01-22,George Roop,Mark Hominick,0,1,0,1,2,8,0,0,1,0,0,0,0,1,185.42,182.88,135,29,0,0,0,1,0,2,2,0,5,0,0,0,1,0,1,0,2,172.72,172.72,145,28,0,0,0,0
2017-09-09,Alex White,Mitch Clarke,1,1,0,1,3,13,0,0,0,1,1,0,0,2,182.88,180.34,155,28,0,0,0,0,2,0,2,4,14,0,0,0,1,0,1,0,2,177.8,185.42,155,31,1,0,0,0
2013-11-06,Germaine de Randamie,Amanda Nunes,0,0,1,1,0,3,0,0,1,0,0,0,0,1,175.26,180.34,135,29,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,172.72,175.26,145,25,0,0,0,0
2010-03-27,Rory Markham,Nate Diaz,0,1,0,1,1,2,0,0,0,0,1,0,0,1,182.88,180.34,170,28,0,0,0,1,1,0,5,3,20,1,0,1,0,0,5,0,6,182.88,193.04,170,24,0,0,0,0
2014-04-26,Tim Boetsch,Luke Rockhold,0,0,1,4,5,33,0,0,2,3,3,0,0,8,182.88,187.96,185,33,0,0,0,1,0,1,1,1,2,0,0,0,0,1,0,0,1,190.5,195.58,185,29,0,0,0,0
2012-05-05,Alan Belcher,Rousimar Palhares,1,0,3,3,4,24,0,0,1,0,3,3,1,8,187.96,185.42,185,28,0,0,0,1,0,3,3,2,17,0,0,0,2,0,5,0,7,172.72,180.34,170,32,0,0,0,0
2014-01-04,Sean Soriano,Tatsuya Kawajiri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,177.8,145,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,175.26,145,35,0,0,0,0
2013-08-03,Anthony Perosh,Vinny Magalhaes,1,1,0,3,4,11,0,0,0,0,1,2,0,3,190.5,190.5,205,40,0,0,0,1,1,0,1,3,9,1,0,0,0,0,1,0,1,190.5,200.66,205,29,0,0,0,0
2016-03-19,Rin Nakai,Leslie Smith,0,1,0,0,1,3,0,0,0,0,0,0,0,0,154.94,152.4,135,29,0,0,0,1,1,0,1,2,6,0,0,0,0,1,0,0,1,175.26,167.64,135,33,0,0,0,0
2018-04-07,Felice Herrig,Karolina Kowalkiewicz,0,0,4,4,1,15,0,0,1,2,0,2,0,5,162.56,165.1,115,33,0,0,0,1,0,1,3,2,18,1,0,1,3,0,0,0,4,160.02,162.56,115,32,0,0,0,0
2019-07-06,Holly Holm,Amanda Nunes,0,0,1,3,4,34,4,0,1,2,2,0,0,5,172.72,175.26,135,37,0,0,0,0,0,8,8,2,26,5,0,1,1,7,2,0,11,172.72,175.26,135,31,1,0,0,0
2013-11-06,Rafael Natal,Tim Kennedy,0,0,3,3,3,23,0,0,0,4,0,1,0,5,182.88,193.04,185,30,0,0,0,1,0,1,1,0,3,0,0,0,1,0,0,0,1,180.34,187.96,185,34,0,0,0,0
2019-02-09,Dong Hyun Ma,Devonte Smith,0,0,3,3,2,13,0,0,1,1,1,0,0,3,180.34,177.8,155,30,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,175.26,193.04,155,25,0,0,0,0
2016-02-21,Kelly Faszholz,Lauren Murphy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,170.18,135,30,0,0,0,1,2,0,0,2,6,0,0,0,0,0,0,0,0,170.18,170.18,125,32,0,0,0,0
2016-01-17,Elvis Mutapcic,Francimar Barroso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,182.88,185,29,0,0,0,1,0,1,1,1,9,0,0,0,2,0,0,0,2,185.42,190.5,205,35,0,0,0,0
2013-03-02,Rani Yahya,Mizuto Hirota,1,0,1,1,1,7,0,0,0,1,0,1,0,2,167.64,170.18,135,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,170.18,155,31,0,0,0,0
2019-02-02,Renato Moicano,Jose Aldo,0,0,2,3,1,15,0,0,2,1,0,2,0,5,180.34,182.88,145,29,0,0,0,1,0,1,7,3,43,11,0,0,6,3,0,0,9,170.18,177.8,145,32,0,0,0,0
2013-09-04,Piotr Hallmann,Francisco Trinaldo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,180.34,155,26,0,0,0,1,0,2,2,1,7,0,0,0,0,1,2,0,3,175.26,177.8,155,35,0,0,0,0
2018-07-14,Jennifer Maia,Liz Carmouche,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.56,162.56,125,29,0,0,0,1,1,0,2,4,18,1,0,1,1,1,0,0,3,167.64,167.64,125,34,0,0,0,0
2014-12-20,Patrick Cummins,Antonio Carlos Junior,1,0,2,2,1,6,0,0,0,1,1,0,0,2,187.96,193.04,205,34,0,0,0,1,0,1,1,0,3,1,0,0,1,0,0,0,1,187.96,200.66,185,24,0,0,0,0
2010-06-19,Mark Holst,John Gunderson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,190.0,155,24,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,175.26,175.26,155,31,0,0,0,0
2012-11-17,Alessio Sakara,Patrick Cote,0,2,0,3,7,20,0,0,1,1,4,0,0,6,182.88,182.88,185,31,0,0,0,1,4,0,4,8,29,2,0,1,1,2,0,0,4,180.34,180.34,170,32,0,0,0,0
2020-07-11,Muslim Salikhov,Elizeu Zaleski dos Santos,1,0,3,3,1,8,0,0,0,1,2,0,0,3,180.34,177.8,170,36,0,0,0,1,0,1,7,2,25,0,0,1,3,3,1,0,8,180.34,185.42,170,33,0,0,0,0
2015-06-06,Brian Ortega,Thiago Tavares,1,1,0,0,1,1,0,0,0,0,0,0,0,0,172.72,175.26,145,24,0,0,0,0,0,2,2,6,33,0,0,0,4,1,4,0,9,170.18,172.72,145,30,0,1,0,0
2016-12-09,Saparbeg Safarov,Gian Villante,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,198.12,205,30,0,0,0,1,1,0,2,4,20,0,0,1,0,3,0,0,4,190.5,193.04,205,31,0,0,0,0
2017-09-16,David Branch,Luke Rockhold,0,0,1,2,2,14,0,0,1,2,0,0,0,3,185.42,198.12,185,35,0,0,0,1,1,0,5,2,12,2,0,0,0,2,3,0,5,190.5,195.58,185,32,0,0,0,0
2017-12-09,Markus Perez,Eryk Anders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,185.42,185,29,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,185.42,190.5,185,30,0,0,0,0
2016-11-26,Tyson Pedro,Khalil Rountree Jr.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,200.66,205,25,0,0,0,1,1,0,0,1,3,1,0,0,0,0,0,0,0,185.42,193.04,205,26,0,0,0,0
2017-04-15,Renato Moicano,Jeremy Stephens,1,0,2,2,0,5,0,0,1,0,0,1,0,2,180.34,182.88,145,27,0,0,0,1,1,0,3,12,65,0,0,1,5,5,0,1,12,172.72,180.34,145,30,0,0,0,0
2018-11-10,Germaine de Randamie,Raquel Pennington,1,0,3,3,1,12,1,0,1,1,2,0,0,4,175.26,180.34,135,34,0,0,0,1,1,0,4,3,26,1,0,1,3,0,2,0,6,170.18,170.18,135,30,0,0,0,0
2016-11-12,Conor McGregor,Eddie Alvarez,1,0,1,7,1,18,2,1,0,1,6,0,0,8,175.26,187.96,155,28,0,0,0,0,0,3,3,1,10,1,0,2,0,1,0,0,3,175.26,175.26,155,32,1,0,0,0
2014-06-14,Ali Bagautinov,Demetrious Johnson,0,0,3,3,0,9,0,0,0,2,1,0,0,3,162.56,165.1,125,29,0,0,0,1,0,5,5,2,33,5,0,1,4,1,1,0,7,160.02,167.64,125,27,0,0,0,0
2017-07-07,Juliana Lima,Tecia Torres,0,0,1,2,2,15,0,0,0,3,0,0,0,3,165.1,165.1,115,35,0,0,0,1,0,1,3,1,15,0,0,0,4,0,0,0,4,154.94,152.4,115,27,0,0,0,0
2019-07-27,Arman Tsarukyan,Olivier Aubin-Mercier,1,1,0,0,1,3,0,0,0,0,0,0,0,0,170.18,182.88,155,22,0,0,0,1,2,0,4,4,29,0,0,1,1,1,4,0,7,175.26,177.8,155,30,0,0,0,0
2016-02-27,Yaotzin Meza,Arnold Allen,0,1,0,1,4,15,0,0,0,1,0,1,0,2,175.26,187.96,145,35,0,0,0,1,0,1,1,0,3,0,0,0,0,0,1,0,1,172.72,177.8,145,22,0,0,0,0
2016-07-07,Belal Muhammad,Alan Jouban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,182.88,170,27,0,0,0,1,0,1,2,2,10,0,0,0,1,3,0,0,4,182.88,185.42,170,34,0,0,0,0
2015-07-12,Jerrod Sanders,Russell Doane,1,2,0,0,2,2,0,0,0,0,0,0,0,0,172.72,182.88,135,35,0,0,0,1,1,0,2,1,8,0,0,1,0,0,1,0,2,170.18,177.8,135,28,0,0,0,0
2019-01-19,Geoff Neal,Belal Muhammad,1,0,2,2,0,3,0,0,0,0,1,1,0,2,180.34,190.5,170,28,0,0,0,0,0,4,4,2,19,0,0,1,3,1,0,0,5,180.34,182.88,170,30,1,0,0,0
2019-06-01,Leonardo Santos,Stevie Ray,1,0,4,4,1,14,1,0,1,1,1,2,0,5,182.88,190.5,155,39,0,0,0,1,0,1,3,3,22,0,1,1,2,2,0,0,6,177.8,177.8,155,29,0,0,0,0
2016-07-08,Khalil Rountree Jr.,Andrew Sanchez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,193.04,205,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,187.96,185,28,1,0,0,0
2014-12-20,Jake Collier,Vitor Miranda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,198.12,205,26,0,0,0,1,1,0,0,1,3,1,0,0,0,0,0,0,0,185.42,195.58,185,35,0,0,0,0
2013-07-27,Jessica Andrade,Liz Carmouche,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.94,157.48,115,21,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,167.64,167.64,125,29,0,0,0,0
2013-09-21,Alexander Gustafsson,Jon Jones,0,0,6,6,1,14,0,0,0,2,3,2,0,7,195.58,200.66,205,26,0,0,0,1,0,9,9,1,32,6,0,0,3,4,5,0,12,193.04,213.36,205,26,0,0,0,0
2010-05-08,Alan Belcher,Patrick Cote,1,0,1,2,4,21,0,0,1,0,2,2,1,6,187.96,185.42,185,26,0,0,0,1,1,0,4,5,21,2,0,1,1,2,0,0,4,180.34,180.34,170,30,0,0,0,0
2020-02-08,Andrea Lee,Lauren Murphy,0,1,0,3,1,12,0,0,0,3,0,0,0,3,167.64,175.26,125,30,0,0,0,1,0,1,1,4,21,0,0,1,0,2,0,0,3,165.1,170.18,125,36,0,0,0,0
2020-08-15,Parker Porter,Chris Daukaus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.0,172.0,260,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,187.96,256,30,0,0,0,0
2014-07-26,Dennis Bermudez,Clay Guida,1,0,6,6,1,17,1,0,2,2,1,1,0,6,167.64,167.64,155,27,0,0,0,1,0,1,4,8,53,0,0,3,3,1,4,0,11,170.18,177.8,155,32,0,0,0,0
2021-07-31,Jared Gooden,Niklas Stolze,1,2,0,0,2,6,0,0,0,0,0,0,0,0,182.88,195.58,170,27,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,182.88,190.5,170,28,0,0,0,0
2014-05-24,Mitch Clarke,Al Iaquinta,1,0,1,1,2,8,0,0,0,1,0,0,0,1,177.8,185.42,155,28,0,0,0,1,0,3,3,1,10,1,0,0,3,0,0,0,3,177.8,177.8,155,27,0,0,0,0
2018-11-24,Syuri Kondo,Yan Xiaonan,0,1,0,1,1,4,0,0,1,0,0,0,0,1,162.56,167.64,115,29,0,0,0,1,0,2,2,0,6,0,0,0,2,0,0,0,2,165.1,160.02,115,29,0,0,0,0
2011-03-26,Mike Russow,Jon Madsen,1,0,2,2,0,6,0,0,0,1,1,0,0,2,185.42,185.42,255,34,0,0,0,1,0,4,4,0,10,0,0,1,2,1,0,0,4,182.88,182.88,240,31,0,0,0,0
2020-09-12,Alan Patrick,Bobby Green,0,1,0,3,2,18,0,0,0,4,1,0,0,5,180.34,187.96,155,37,1,0,0,0,0,2,8,7,50,0,0,2,5,1,3,0,11,177.8,180.34,155,34,1,0,0,0
2018-01-14,Guido Cannetti,Kyung Ho Kang,0,0,1,1,1,5,0,0,0,1,0,0,0,1,167.64,172.72,135,38,0,0,0,0,0,2,2,2,12,0,0,1,0,0,1,0,2,175.26,185.42,135,30,1,0,0,0
2020-01-25,Lina Lansberg,Sara McMann,0,0,2,2,3,19,0,0,0,4,0,0,0,4,170.18,165.1,135,37,0,0,0,1,2,0,5,5,31,1,0,1,4,1,3,0,9,167.64,167.64,135,39,0,0,0,0
2017-04-22,Michael McBride,Scott Holtzman,0,1,0,0,1,2,0,0,0,0,0,0,0,0,185.42,190.5,155,31,0,0,0,1,1,0,1,2,12,0,0,0,1,0,1,0,2,175.26,175.26,155,33,0,0,0,0
2012-05-05,Karlos Vemola,Mike Massenzio,1,1,0,1,2,7,0,0,0,0,1,0,0,1,182.88,190.5,185,26,0,0,0,1,1,0,1,4,12,0,0,0,1,0,1,0,2,187.96,185.42,185,29,0,0,0,0
2016-01-17,Francisco Trinaldo,Ross Pearson,1,0,4,4,3,25,0,0,1,3,2,2,0,8,175.26,177.8,155,37,0,0,0,0,0,1,3,7,42,1,0,1,4,4,0,1,10,172.72,175.26,155,31,1,0,0,0
2013-11-16,Edwin Figueroa,Erik Perez,0,2,0,2,3,13,0,0,1,0,1,0,0,2,170.18,175.26,135,29,0,0,0,1,1,0,3,1,6,0,0,0,0,2,1,0,3,172.72,172.72,135,23,0,0,0,0
2020-11-28,Devin Clark,Anthony Smith,0,0,2,2,4,24,0,0,0,6,0,0,0,6,182.88,190.5,205,30,0,0,0,1,2,0,3,8,45,1,0,0,1,6,3,0,10,193.04,193.04,205,32,0,0,0,0
2018-04-21,Cub Swanson,Frankie Edgar,0,1,0,6,4,42,0,0,0,6,4,0,0,10,172.72,177.8,145,34,0,0,0,1,1,0,5,7,80,8,0,0,9,4,2,1,16,167.64,172.72,145,36,0,0,0,0
2017-06-10,Henrique da Silva,Ion Cutelaba,0,2,0,2,2,9,0,0,0,0,1,1,0,2,190.5,193.04,205,27,0,0,0,1,1,0,1,2,9,0,0,0,1,0,0,0,1,185.42,190.5,205,23,0,0,0,0
2012-02-04,Max Holloway,Dustin Poirier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,175.26,155,20,0,0,0,1,0,3,3,0,8,0,0,0,2,0,1,0,3,175.26,182.88,155,23,0,0,0,0
2015-04-25,CB Dollaway,Michael Bisping,0,1,0,3,6,28,1,0,1,4,2,2,0,9,187.96,193.04,185,31,0,0,0,1,1,0,4,7,56,1,0,1,5,9,0,0,15,185.42,190.5,185,36,0,0,0,0
2016-08-06,Marcin Tybura,Viktor Pesta,1,1,0,0,1,3,0,0,0,0,0,0,0,0,190.5,198.12,249,30,0,0,0,1,1,0,1,2,9,0,0,0,1,0,0,0,1,190.5,195.58,240,26,0,0,0,0
2020-09-26,Danilo Marques,Khadis Ibragimov,1,0,0,0,0,0,0,0,0,0,0,0,0,0,198.12,198.12,205,34,0,0,0,1,3,0,0,3,7,0,0,0,0,0,0,0,0,190.5,198.12,205,25,0,0,0,0
2020-10-31,Kevin Natividad,Miles Johns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,177.8,145,27,0,0,0,1,1,0,2,1,8,0,0,1,1,0,0,0,2,170.18,167.64,135,26,0,0,0,0
2015-09-05,Tiago Trator,Clay Collard,1,1,0,1,1,4,0,0,0,1,0,0,0,1,175.26,177.8,145,28,0,0,0,1,1,0,1,2,9,0,0,0,1,0,0,0,1,180.34,185.42,145,22,0,0,0,0
2015-11-21,Taylor Lapilus,Erik Perez,0,0,2,2,0,5,0,0,0,1,1,0,0,2,167.64,185.42,135,23,0,0,0,0,1,0,3,2,11,0,0,0,1,2,1,0,4,172.72,172.72,135,26,1,0,0,0
2012-01-14,Carlo Prater,Erick Silva,1,0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,182.88,155,30,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,182.88,187.96,170,27,0,1,0,0
2012-02-15,Walel Watson,TJ Dillashaw,0,1,0,1,1,4,0,0,0,0,1,0,0,1,180.34,175.26,135,27,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,167.64,170.18,125,26,0,0,0,0
2016-09-24,Mike de la Torre,Godofredo Pepey,0,0,1,1,3,9,0,0,1,0,1,0,0,2,180.34,180.34,145,30,0,0,0,1,1,0,3,4,14,1,0,1,0,1,2,0,4,170.18,185.42,145,29,0,0,0,0
2015-04-25,Shane Campbell,John Makdessi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,180.34,155,28,0,0,0,1,1,0,3,3,20,0,0,0,3,2,0,0,5,172.72,172.72,155,29,0,0,0,0
2018-01-20,Enrique Barzola,Matt Bessette,1,0,2,2,1,12,1,0,0,3,0,0,0,3,170.18,177.8,145,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,177.8,145,33,0,1,0,0
2020-08-22,Frankie Edgar,Pedro Munhoz,1,2,0,5,8,89,9,0,0,10,5,2,0,17,167.64,172.72,135,38,0,1,0,1,1,0,4,4,26,0,0,0,2,3,3,0,8,167.64,165.1,135,33,0,0,0,0
2020-06-13,Christian Aguilera,Anthony Ivy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,182.88,170,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,187.96,185,30,0,1,0,0
2014-07-19,Joshua Sampo,Paddy Holohan,0,1,0,1,1,5,0,0,0,0,0,1,0,1,162.56,162.56,125,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,175.26,125,26,0,0,0,0
2014-10-04,Mike Wilkinson,Niklas Backstrom,1,1,0,1,1,4,0,0,0,1,0,0,0,1,170.18,172.72,145,27,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,185.42,187.96,145,25,0,1,0,0
2019-04-20,Antonina Shevchenko,Roxanne Modafferi,0,0,1,1,0,3,0,0,0,1,0,0,0,1,172.72,170.18,125,34,0,0,0,0,1,0,1,3,13,1,0,0,0,1,0,0,1,170.18,175.26,125,36,1,0,0,0
2013-02-02,Francisco Rivera,Edwin Figueroa,1,1,0,1,2,7,0,0,0,1,0,0,0,1,172.72,172.72,135,31,0,0,0,1,0,2,2,1,8,0,0,1,0,1,0,0,2,170.18,175.26,135,28,0,0,0,0
2019-04-27,Jack Hermansson,Jacare Souza,1,0,3,3,2,13,0,0,0,1,3,2,0,6,185.42,195.58,185,30,0,0,0,1,0,1,5,3,23,0,0,0,1,4,4,0,9,185.42,182.88,185,39,0,0,0,0
2012-02-25,Bart Palaszewski,Hatsu Hioki,0,0,1,1,0,1,0,0,0,0,1,0,0,1,175.26,177.8,145,28,0,0,0,1,0,1,1,0,3,0,0,1,0,0,0,0,1,180.34,177.8,145,28,0,0,0,0
2017-02-04,Michinori Tanaka,Ricardo Ramos,0,1,0,1,2,12,0,0,1,1,0,0,0,2,165.1,170.18,135,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,182.88,135,21,0,0,0,0
2019-02-17,Aljamain Sterling,Jimmie Rivera,1,0,2,4,3,29,0,0,0,4,1,3,0,8,170.18,180.34,135,29,0,0,0,1,0,1,5,1,17,0,0,1,4,1,0,0,6,162.56,172.72,135,29,0,0,0,0
2019-06-29,Vinc Pichel,Roosevelt Roberts,1,1,0,4,2,13,0,0,0,3,1,0,0,4,177.8,182.88,155,36,0,0,0,1,0,2,2,0,4,0,0,0,1,0,1,0,2,187.96,185.42,155,25,0,0,0,0
2016-01-17,Mehdi Baghdad,Chris Wade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,190.5,155,30,0,0,0,1,0,3,3,0,7,0,0,0,2,0,1,0,3,177.8,177.8,155,28,0,0,0,0
2020-10-24,Tai Tuivasa,Stefan Struve,1,3,0,3,3,12,0,0,0,1,2,0,0,3,187.96,190.5,264,27,0,0,0,0,1,0,4,10,45,0,1,0,1,5,6,0,13,210.82,213.36,265,32,1,0,0,0
2014-12-06,Clay Collard,Alex White,1,1,0,0,1,3,0,0,0,0,0,0,0,0,180.34,185.42,145,21,0,0,0,1,1,0,1,1,4,0,0,0,0,1,0,0,1,182.88,180.34,155,26,0,0,0,0
2018-11-10,Julian Erosa,Devonte Smith,0,1,0,1,1,5,0,0,1,0,0,0,0,1,185.42,187.96,145,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,193.04,155,25,1,0,0,0
2014-10-04,Rick Story,Gunnar Nelson,1,0,1,6,6,41,0,0,2,4,2,2,0,10,175.26,180.34,170,30,0,0,0,0,0,4,4,0,7,0,0,0,1,0,3,0,4,180.34,182.88,170,26,1,0,0,0
2020-06-06,Gerald Meerschaert,Ian Heinisch,0,0,1,2,4,21,0,0,0,0,1,5,0,6,185.42,195.58,185,32,0,0,0,0,2,0,2,2,12,0,0,0,2,0,0,0,2,180.34,182.88,185,31,1,0,0,0
2019-05-04,Merab Dvalishvili,Brad Katona,1,0,1,1,2,9,0,0,0,1,0,0,0,1,167.64,172.72,135,28,0,0,0,1,0,2,2,0,6,1,0,0,2,0,0,0,2,167.64,162.56,135,27,0,0,0,0
2011-06-11,Donald Cerrone,Vagner Rocha,1,0,1,1,0,2,0,0,0,0,0,1,0,1,185.42,185.42,155,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,185.42,155,29,0,0,0,0
2016-06-04,Urijah Faber,Dominick Cruz,0,0,1,4,4,39,3,0,0,3,0,6,0,9,167.64,170.18,135,37,0,0,0,1,0,4,4,0,16,3,0,1,2,1,0,0,4,172.72,172.72,135,31,0,0,0,0
2013-03-02,Bryan Caraway,Takeya Mizugaki,0,0,2,2,0,5,0,0,0,0,0,2,0,2,172.72,172.72,135,28,0,0,0,1,0,1,1,2,14,0,0,1,1,1,0,0,3,170.18,172.72,135,29,0,0,0,0
2012-05-26,Shane del Rosario,Stipe Miocic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.04,200.66,250,28,0,0,0,0,0,2,2,0,4,0,0,0,1,1,0,0,2,193.04,203.2,240,29,1,0,0,0
